mileage_km,is_automatic,engine_size_l,brand,age_years,price
109585,Yes,2,BMW,12,15135.48113
146761,No,2,nissan,6,14464.41996
109041,No,,Honda,13,14309.82587
179496,No,1,Honda,11,8244.779818
148613,Yes,2,Ford,6,15931.5016
66428,Yes,2,BMW,13,17823.74077
,No,2,Ford,12,12518.99415
194165,No,2,Ford,10,11126.6684
111845,Yes,2,Ford,5,17925.84118
140147,Yes,1,BMW,11,13289.0582
144565,No,1,Honda,8,11286.30433
73352,No,2,Ford,8,17907.16141
142982,,2,Honda,8,16916.13455
57277,No,2,BMW,,20173.63763
91847,No,1,Ford,5,19441.92353
168408,,3,BMW,3,20263.5889
136054,Yes,1,Honda,2,18194.6334
106298,Yes,2,Honda,9,15135.59114
140091,No,1,Ford,0,19363.41931
117296,Yes,2,nissan,11,14462.25193
120566,No,2,Ford,10,15220.60187
149557,Yes,2,,7,16462.49563
87268,Yes,3,Honda,12,18348.18824
121815,No,2,Ford,7,17139.63901
105948,No,1,Honda,9,15517.3986
48648,Yes,2,nissan,1,26002.10658
78579,Yes,3,Honda,0,27255.60724
190569,Yes,2,BMW,7,15968.03455
137313,Yes,2,BMW,9,17951.76474
60439,Yes,1,nissan,11,14917.57396
50684,Yes,2,BMW,7,22168.344
114953,Yes,2,Ford,9,16177.71211
190253,No,1,nissan,11,9856.479763
111596,,,Honda,8,16076.82903
178815,No,2,BMW,10,12805.36063
135837,Yes,1,Honda,4,16930.53379
141206,Yes,2,Ford,2,21323.10707
59893,Yes,2,nissan,6,20504.76023
162189,No,,Honda,11,12167.95432
104928,,2,Ford,6,19138.88992
158839,No,2,BMW,10,13447.21388
83362,Yes,2,BMW,4,23304.94236
127967,No,2,Ford,6,17901.88413
135840,Yes,2,Honda,9,14741.44986
,Yes,1,Ford,6,14676.14706
138205,No,2,nissan,6,17879.89593
108012,Yes,1,BMW,0,22244.5452
90792,Yes,2,Ford,11,16148.01131
192247,Yes,2,Honda,8,13305.81227
167203,No,3,Honda,5,18065.83816
85761,No,,Ford,14,16213.9998
145580,Yes,1,Ford,5,15890.42307
86579,,1,BMW,6,17299.62848
66689,No,2,Honda,5,21855.16474
166521,Yes,2,nissan,12,11399.48102
43316,Yes,1,nissan,13,14503.30957
161709,,2,Honda,13,10441.30842
108627,No,2,Honda,13,13308.51632
110480,Yes,1,Honda,6,17295.2615
138439,No,1,Honda,14,8253.116814
146154,Yes,,BMW,7,16161.82064
82815,No,,Ford,3,21506.17613
152298,Yes,2,nissan,7,16298.57813
125102,No,2,nissan,9,13603.28253
63478,Yes,2,Honda,6,19523.47681
112356,Yes,3,Ford,9,20282.79701
182158,Yes,1,,10,9181.610512
195447,No,1,BMW,9,11081.63887
152281,Yes,2,BMW,,15244.77226
66435,No,2,Ford,7,21374.7603
142077,Yes,2,Honda,5,17301.76419
158289,Yes,3,Ford,3,20242.88971
152657,Yes,2,Honda,8,15671.0106
155323,Yes,,Honda,6,13397.20797
136347,Yes,2,BMW,8,14914.46277
116741,Yes,1,BMW,1,21401.48869
92623,,3,Honda,3,23990.74269
34593,No,2,nissan,10,19956.18615
135284,Yes,1,nissan,2,16102.79523
128372,No,3,BMW,7,19082.60175
145091,No,2,Honda,5,18640.74286
59811,No,,,,18442.75921
149026,Yes,2,BMW,8,15401.09147
212455,No,3,Honda,8,14105.17148
123530,Yes,1,Ford,10,11404.11929
117225,No,2,Honda,4,18982.8901
133905,,2,BMW,5,20072.72267
211455,No,2,Ford,12,8061.742623
73936,No,,Ford,7,20975.75259
129144,No,2,Ford,9,15875.34367
84015,Yes,1,,,18981.20061
95385,No,,Ford,10,13703.52203
117768,Yes,2,Ford,0,24497.83951
180630,No,1,BMW,12,10234.89713
201045,Yes,1,Ford,6,11747.45445
140166,No,2,BMW,4,18899.20243
103053,Yes,1,nissan,4,19395.7383
232173,Yes,1,BMW,7,9793.036698
100760,Yes,2,Honda,8,16994.43004
94299,Yes,2,Ford,8,19140.4804
100319,Yes,3,BMW,4,35963.46725
182824,No,1,nissan,11,8085.293568
163571,No,2,Honda,6,14910.27632
228801,No,2,Honda,6,13249.79261
57471,No,3,BMW,7,22645.05454
185618,Yes,3,BMW,10,15025.40099
123156,Yes,1,BMW,8,15712.18106
156275,Yes,2,Ford,6,17491.92629
45850,Yes,2,nissan,7,21167.63972
186064,Yes,1,Ford,12,9342.546582
155393,No,2,Ford,12,11565.70395
,No,3,BMW,9,18693.88605
149030,No,3,Ford,9,14999.36074
85553,Yes,1,BMW,16,11249.92684
93925,No,,Ford,10,17088.74975
99145,Yes,2,nissan,9,16918.44604
36627,,1,Honda,7,17959.25675
,Yes,1,BMW,9,11999.27683
173622,Yes,2,BMW,0,20648.07136
88440,Yes,2,Honda,12,14994.36267
135669,Yes,1,BMW,4,16358.315
108051,Yes,2,nissan,5,20029.02661
134772,Yes,2,Honda,3,19601.97468
91759,Yes,2,Ford,,20034.12637
80246,No,2,Honda,7,17720.68441
167343,,2,BMW,,11982.7289
117126,Yes,,BMW,13,14437.30328
210995,No,1,Honda,15,2726.697008
122084,Yes,1,BMW,,14671.4473
78326,No,2,BMW,7,20666.5275
175212,Yes,1,nissan,11,10281.80874
148386,Yes,3,,5,19734.44916
152709,Yes,2,BMW,5,18573.64763
,Yes,1,nissan,7,11401.24441
90624,No,2,BMW,8,17414.88992
114274,No,2,nissan,1,21797.73542
,Yes,1,Ford,12,11776.98404
61916,No,2,Ford,9,20814.59113
108138,Yes,3,Honda,11,16896.31262
180137,Yes,3,BMW,3,18851.12073
130680,No,,,6,16435.12043
59427,No,3,BMW,5,22302.27511
49987,Yes,1,nissan,7,18666.99376
194915,Yes,3,BMW,8,18412.24837
115936,Yes,2,BMW,11,15248.71058
90867,Yes,2,BMW,8,20362.33987
107670,No,2,Ford,5,18156.26976
53521,Yes,2,Honda,16,14733.79573
,No,2,Honda,7,13482.29276
102313,Yes,1,nissan,5,19406.39642
181533,Yes,1,Ford,1,16492.86571
122324,Yes,2,Ford,8,15561.91305
184329,Yes,2,,10,14134.0617
131551,Yes,1,Honda,4,15094.51589
,No,2,nissan,10,12152.93446
152359,No,3,Ford,8,16085.9835
148048,No,1,Ford,2,16952.62347
135657,Yes,3,Ford,10,16634.41972
109522,No,1,BMW,7,15660.58402
206195,,1,Honda,4,13448.01357
79188,No,2,BMW,11,16639.57595
120194,,3,nissan,,17113.65155
120670,Yes,1,BMW,4,17795.05099
138110,No,1,BMW,9,12015.58663
100674,Yes,1,BMW,9,15274.37336
134164,Yes,2,Ford,8,18779.89028
112402,Yes,1,,6,15016.57414
48812,Yes,3,nissan,7,21530.79244
120430,Yes,2,Ford,11,15548.46118
70475,No,2,BMW,9,17376.84628
41953,No,2,Honda,1,24322.18069
126159,Yes,1,Honda,0,21829.83454
141955,Yes,2,Honda,2,20001.69157
143701,No,1,Ford,3,17111.68857
145523,Yes,3,Honda,5,19825.23294
33033,Yes,1,BMW,6,21501.04989
58754,Yes,2,BMW,8,20993.77501
208808,Yes,1,,8,10716.77568
,No,1,BMW,8,17278.82834
147488,Yes,2,,12,13352.07431
89088,No,4,BMW,2,26190.37997
123585,Yes,2,BMW,9,17117.53974
91504,No,1,,9,15097.25046
145269,No,,BMW,4,16831.8123
126155,Yes,,Ford,10,13122.10881
99827,Yes,2,nissan,9,16166.4542
72742,Yes,3,BMW,8,20927.0565
132050,No,2,BMW,0,21832.17459
65428,No,2,Ford,,16884.74121
139237,Yes,1,BMW,9,14579.24274
238192,Yes,2,BMW,9,10172.17378
180758,No,2,Honda,0,19169.9163
,No,1,BMW,6,14538.33943
116148,,2,Honda,3,19655.91327
32756,Yes,2,nissan,,16924.37434
60497,Yes,2,BMW,4,25405.50281
177726,No,2,BMW,13,12210.29288
84461,Yes,2,BMW,11,20114.38029
88534,No,2,BMW,9,15654.79134
112546,Yes,2,Ford,12,12647.93228
72208,Yes,,Ford,5,22499.82479
64795,Yes,1,BMW,5,21019.09779
117729,No,1,,11,13099.85908
79881,Yes,1,BMW,5,20728.05342
86654,No,2,Honda,3,21500.12388
84846,Yes,3,Ford,7,20343.48992
143506,No,1,Honda,5,15305.38661
109554,No,3,Honda,15,14015.44849
111964,No,2,Ford,11,14948.71886
146863,Yes,2,Honda,6,15884.32745
113608,No,,BMW,4,18565.63263
107479,Yes,3,Honda,9,19473.17209
141170,Yes,2,Ford,12,12696.32456
150069,No,1,Ford,9,11382.20841
113382,No,3,Ford,5,22114.18712
123627,Yes,2,Honda,,20232.42175
84819,No,2,Honda,7,18631.79943
81269,Yes,3,BMW,9,21666.49187
154612,No,2,Ford,6,17750.85116
140022,No,2,BMW,12,14197.30296
140488,No,2,BMW,10,14020.26862
132638,No,2,BMW,9,16775.68632
122079,,2,Honda,10,14193.03717
151339,No,2,,3,18415.03543
162080,Yes,2,nissan,6,15560.65626
161005,Yes,2,Ford,4,17323.44571
115465,No,2,Honda,9,17270.09999
182415,Yes,2,nissan,4,17446.18805
130281,No,2,BMW,8,16988.87272
148457,Yes,2,Honda,7,17501.69658
132694,No,3,Ford,10,16011.12053
131115,Yes,2,BMW,4,20862.41883
86891,No,2,nissan,,15811.42079
151561,No,2,BMW,4,19525.39611
248038,Yes,,nissan,5,13215.98979
103134,No,1,nissan,8,14596.47605
123195,Yes,3,nissan,12,16064.05784
99921,No,1,Honda,5,17468.24839
98039,No,,Honda,2,21275.50788
189500,Yes,2,Ford,5,15735.47449
89716,Yes,,Ford,7,17817.30001
98666,Yes,1,nissan,15,11122.54089
48563,Yes,2,Ford,9,22012.94766
85907,No,1,Ford,5,17261.28788
43122,Yes,1,nissan,8,16664.47102
148431,No,2,Ford,13,12692.23522
245986,No,3,nissan,7,11869.14983
103499,No,1,BMW,7,16756.4138
44996,Yes,2,BMW,7,23228.11892
160500,Yes,2,Honda,10,13425.58637
87288,No,2,Ford,6,20125.54474
178471,No,3,Honda,11,12067.25471
107309,No,2,BMW,12,14737.4704
91568,Yes,2,BMW,10,17285.9994
111992,Yes,,nissan,7,15268.83994
154100,No,1,Ford,3,16238.70554
109766,No,3,Ford,7,18973.77241
97647,Yes,2,,6,20341.29045
111053,No,2,nissan,5,17139.28699
62767,Yes,3,nissan,7,22098.00803
137866,Yes,3,Ford,10,16712.52207
39597,Yes,2,BMW,6,23545.31065
100015,Yes,1,nissan,3,19780.79548
154172,Yes,2,nissan,5,16511.42034
133637,Yes,1,Ford,14,11045.89851
146564,Yes,2,Honda,10,14671.85498
117073,Yes,1,Ford,5,17181.08296
172639,Yes,1,BMW,13,7830.260492
161611,Yes,1,Honda,7,12521.7755
140076,No,2,,16,9931.039091
161740,No,,Ford,9,12221.26289
153769,Yes,2,nissan,10,11647.01377
,Yes,2,Ford,11,17510.2188
59525,No,1,nissan,13,13849.4434
138916,No,1,BMW,6,14915.88367
361435,No,3,nissan,13,15252.38357
169071,No,1,BMW,6,13636.4109
77866,No,2,BMW,7,19943.83294
79211,No,1,Honda,8,17068.43803
140696,Yes,2,BMW,11,11729.09133
,No,2,BMW,7,17150.47275
35141,,2,Honda,14,15166.84672
136880,No,3,Ford,,13624.58077
36641,Yes,2,nissan,8,20800.87086
77463,Yes,2,BMW,5,23720.37068
180826,Yes,1,,12,9347.246947
202120,,2,Ford,1,17752.41039
65295,No,2,Ford,11,14862.64002
105177,No,2,,5,19136.4142
121918,Yes,2,Ford,12,14225.51547
,No,1,Ford,3,15902.73073
97821,Yes,2,,6,19400.14281
98540,Yes,2,Honda,10,15116.77663
,Yes,1,Ford,10,10835.76124
103134,Yes,2,Ford,6,19494.90911
152499,No,2,BMW,7,15481.95073
53529,No,3,nissan,11,17735.43719
112295,No,3,BMW,12,17885.13537
45318,Yes,1,nissan,7,19580.05405
72505,No,2,BMW,6,20785.09207
157764,Yes,2,,3,20213.47904
117754,Yes,2,Ford,9,14573.24424
105640,Yes,1,Ford,11,14591.14268
86306,No,3,BMW,9,20283.46278
110070,No,2,nissan,5,18427.47103
133550,Yes,2,BMW,14,13445.56191
164231,No,3,Honda,1,20157.72748
5000,Yes,2,BMW,11,20555.46477
82571,Yes,2,Honda,9,14752.50894
127159,No,1,Honda,10,11403.95807
115551,No,2,Ford,5,17047.09897
138152,No,3,,7,17336.99696
132039,No,2,Honda,9,15799.0047
106281,Yes,2,Ford,8,16899.5111
96292,No,3,BMW,2,23307.18364
108952,No,2,Ford,14,11712.13697
171693,Yes,2,Honda,10,13721.99656
87060,Yes,,BMW,8,20567.12045
117174,Yes,3,,8,19886.21879
128250,No,2,BMW,14,11591.8772
190216,No,2,,5,13606.41881
106486,No,2,Honda,5,18664.68326
163146,Yes,2,Ford,11,12436.42531
175439,Yes,1,nissan,10,9440.922982
117131,Yes,1,Honda,4,17948.11184
110518,Yes,2,,12,15627.9875
105193,Yes,1,Ford,9,15814.49326
108488,Yes,1,Ford,5,17926.24837
158441,Yes,2,Ford,10,14055.36378
130395,Yes,,,9,14107.36615
130588,No,,Ford,8,14138.24006
69365,Yes,3,BMW,9,21051.33337
76463,Yes,2,BMW,10,19212.21189
216455,Yes,3,BMW,11,12347.69707
111998,No,2,BMW,8,15705.84031
85135,,2,Ford,7,19245.72778
184399,No,2,BMW,9,12179.44992
132681,No,1,BMW,12,11902.78643
146017,No,3,nissan,10,15499.01275
113788,No,1,Honda,7,14893.73508
105660,Yes,1,nissan,8,15088.23662
112369,Yes,1,nissan,14,11647.44478
57777,Yes,1,Honda,11,15410.19638
116043,Yes,1,Honda,9,13848.43208
133321,Yes,1,BMW,12,12035.84905
203271,Yes,2,,6,14070.50873
123870,Yes,1,Ford,9,12836.50121
14962,Yes,3,Honda,15,17804.61578
115771,Yes,1,BMW,10,13742.43194
243278,Yes,2,nissan,14,4398.184321
158986,Yes,2,Ford,8,14096.90844
83510,Yes,2,Honda,6,21576.34314
146600,No,2,nissan,12,11713.54802
86609,Yes,3,nissan,2,22812.14868
59079,Yes,2,Ford,9,18881.9973
104323,Yes,2,Ford,12,13505.91194
124119,Yes,2,Honda,10,16089.76495
35753,Yes,2,Ford,1,27763.4682
68288,Yes,2,Ford,3,23745.5022
120465,Yes,2,Honda,8,16259.55319
101632,No,2,nissan,10,14387.95497
137767,No,2,Ford,10,15628.97446
,Yes,2,BMW,8,18714.797
152135,Yes,3,Honda,11,14337.42494
66731,No,2,Honda,10,17381.58227
193923,Yes,2,nissan,8,12466.41145
42791,No,2,Honda,10,17687.14583
70835,Yes,2,,,19548.76832
138782,Yes,,Honda,10,11991.9731
194890,Yes,2,nissan,5,13369.15422
134177,No,2,Ford,10,15033.06444
145329,No,1,BMW,10,13269.72316
120789,,2,Honda,7,16945.86861
73812,Yes,3,BMW,,20752.84814
97944,,2,nissan,13,14328.15418
65464,,1,BMW,4,20877.11707
62458,Yes,1,Ford,11,14594.14947
138079,No,2,nissan,12,10735.74485
69457,No,1,BMW,7,17814.48056
134380,Yes,2,BMW,11,14485.9741
61418,Yes,2,BMW,,20890.57796
133337,Yes,2,nissan,12,12801.68474
98009,Yes,1,nissan,0,19475.20027
183298,Yes,2,,13,9058.213215
134567,No,2,Honda,4,19079.67635
175610,Yes,2,Honda,8,14321.23721
85996,No,2,BMW,5,21682.15176
122526,Yes,1,BMW,13,10949.07679
75851,Yes,2,nissan,7,18358.75409
101388,Yes,2,BMW,6,17963.3323
108205,Yes,2,Ford,12,15122.56756
,Yes,2,BMW,11,17321.50535
,No,2,Honda,7,17455.98618
56392,No,2,BMW,5,21477.29475
14711,Yes,3,BMW,4,26613.1179
72464,Yes,2,BMW,12,18519.62215
,No,2,nissan,9,13467.41857
48068,Yes,3,BMW,9,23570.76776
58434,No,1,Ford,10,15337.8236
200590,No,1,Ford,1,14084.30156
91358,No,2,Ford,7,18756.60828
134447,Yes,2,Honda,7,15609.67941
148904,No,,Ford,,10532.33425
149814,Yes,,Honda,3,17317.77867
51496,Yes,2,Ford,12,17990.32229
109602,No,2,nissan,14,11855.7945
47180,Yes,1,nissan,2,22231.13396
230084,No,2,BMW,8,10425.57864
48231,Yes,2,Honda,10,18229.09568
72847,Yes,2,Honda,11,17667.88433
182932,No,3,nissan,0,36221.53084
52650,No,2,nissan,9,18852.97183
180867,Yes,1,,7,13344.76202
229010,No,1,Ford,7,11794.12811
98591,Yes,3,BMW,15,15216.1345
60581,No,1,nissan,7,18285.88563
19338,No,1,nissan,10,17830.61474
109015,No,1,BMW,8,15374.17983
105764,Yes,1,Honda,9,15063.7825
90692,Yes,2,BMW,10,18448.25785
129962,No,2,BMW,11,15139.62
137783,Yes,2,Ford,5,17604.74192
134539,,2,Ford,,14452.10939
105774,No,1,Honda,9,12786.09909
70427,No,1,BMW,2,21530.66599
149962,No,1,Honda,5,14859.08029
120563,No,2,Honda,11,15443.08228
159976,No,2,Honda,6,15698.24174
155553,Yes,2,BMW,17,8183.248329
56021,No,2,Ford,11,18422.56057
55460,No,,Honda,10,19084.65541
86001,No,,Honda,13,12370.93849
72468,Yes,3,Ford,11,21370.79501
153986,Yes,1,Ford,9,12774.31721
135809,Yes,2,nissan,3,19547.87956
169463,No,2,Ford,10,11464.58099
137842,Yes,2,BMW,13,12946.17033
323473,No,2,nissan,6,22615.29724
173988,No,,nissan,2,17698.52061
141138,,2,BMW,4,19685.03429
123065,No,3,nissan,14,12601.79094
,Yes,2,BMW,8,13644.59034
125183,Yes,1,nissan,13,11613.76853
106305,Yes,2,Honda,8,18306.83898
82298,Yes,2,Ford,6,20363.09568
151636,No,1,nissan,15,7130.715172
175667,Yes,1,nissan,7,9836.430756
117724,Yes,1,BMW,7,16010.50611
178856,Yes,2,Honda,10,12611.51565
31349,No,3,Honda,7,22102.92272
117505,Yes,1,Ford,11,13898.23083
118196,Yes,2,BMW,10,15854.91598
87285,No,2,BMW,10,16028.87695
,Yes,3,nissan,6,14538.46019
117021,Yes,3,Ford,2,23926.93656
101652,Yes,2,Ford,5,19722.69013
121168,No,2,Honda,5,19927.75272
29873,No,2,BMW,9,21731.20342
85806,Yes,1,BMW,5,18250.04461
164246,No,2,BMW,3,19772.98753
91697,No,1,BMW,4,19013.40246
82701,No,2,nissan,9,15372.45697
178929,No,2,BMW,10,15343.54896
180311,No,2,BMW,6,14029.8314
143265,Yes,2,Ford,,17230.32683
99520,Yes,3,nissan,10,17573.07532
109224,No,1,BMW,9,13996.59139
83813,Yes,1,BMW,12,13107.04503
75235,Yes,2,Honda,7,19312.70674
73001,No,3,Ford,5,22179.53255
92188,No,2,Honda,12,13738.7335
73438,No,2,BMW,7,19729.19761
49633,No,2,nissan,5,21509.71804
129873,Yes,2,Honda,11,14251.06221
130557,No,2,,13,10502.7142
196536,No,2,nissan,,11601.30568
89925,Yes,2,Honda,,19512.00621
,,2,BMW,13,14171.59198
134072,No,,Honda,9,13700.48937
108577,Yes,1,Honda,,14779.97759
153495,,1,BMW,7,15080.77868
154885,Yes,3,BMW,12,14654.40761
134733,Yes,1,BMW,4,17031.33503
108496,Yes,,nissan,4,19898.48582
103911,No,2,Honda,15,12312.54097
58451,No,2,Honda,5,20065.59018
83734,No,2,Honda,11,16299.72259
92010,Yes,2,Honda,13,15007.14607
69421,Yes,1,nissan,9,16993.02235
139797,Yes,2,BMW,5,19648.54928
173848,No,1,BMW,10,12457.78828
79137,No,3,Honda,13,16840.25541
132755,Yes,2,,9,14194.7834
73465,No,1,nissan,5,18339.92886
106279,Yes,2,nissan,9,15484.26236
88935,,1,,3,20741.99387
147085,No,2,BMW,5,18630.89729
89455,Yes,2,BMW,7,19083.82718
165525,No,1,Ford,8,13313.31921
108943,Yes,1,Honda,4,19368.91316
90768,No,3,Ford,9,20556.94844
63601,Yes,2,BMW,10,19178.35982
131394,Yes,2,Ford,7,16941.6553
160285,Yes,1,nissan,0,17561.5735
132299,No,,BMW,8,16690.03205
220747,Yes,1,,14,6648.154572
184340,No,1,BMW,10,8993.452269
106161,Yes,2,Honda,8,18573.09287
105689,Yes,2,Honda,,18629.62234
141136,Yes,,BMW,10,14998.20082
82289,No,1,Honda,9,15775.72032
172483,,2,Honda,10,11030.52988
136272,Yes,2,Ford,4,16967.16217
131541,No,,nissan,8,13631.04516
150913,Yes,2,Honda,6,17226.56293
,Yes,3,Ford,9,15896.96734
127693,Yes,3,BMW,1,25081.17976
114913,Yes,3,Ford,7,20318.65143
187892,No,1,Ford,10,9965.823548
163540,Yes,3,BMW,10,16141.25882
105556,No,2,Honda,8,15738.16019
120233,Yes,2,nissan,0,24269.38279
128792,No,2,BMW,10,15046.91098
136282,No,2,Honda,14,10273.61078
58953,Yes,2,Honda,,23283.04735
50588,Yes,2,Honda,7,20695.87899
80067,Yes,1,nissan,11,13618.53482
76587,No,2,Ford,11,15778.33853
91028,Yes,2,Honda,12,17137.51947
148562,No,2,BMW,12,12594.76594
112398,Yes,2,BMW,3,19498.78492
128838,Yes,1,,6,15783.41753
64906,No,2,,10,16939.20081
99226,No,2,BMW,8,18835.93821
146427,No,2,,9,15205.15291
146773,No,1,BMW,8,12322.1658
87394,No,2,Ford,6,19494.15123
127275,Yes,,BMW,7,16946.51548
218948,No,,BMW,4,14792.56687
298020,,5,Honda,5,32081.68706
88807,No,2,Honda,8,17657.98231
,No,3,nissan,8,16289.95557
124148,Yes,2,nissan,10,15146.25441
113197,No,2,nissan,,14366.96714
118589,No,1,Honda,,11884.31039
,Yes,2,,12,19213.31462
76682,No,1,BMW,6,19451.25926
113280,Yes,2,nissan,9,16529.81656
112563,Yes,2,nissan,12,15290.54377
94521,Yes,2,Ford,6,19761.80322
112034,No,2,Ford,5,17456.14755
122746,No,1,BMW,13,10588.1547
160024,Yes,3,BMW,10,16216.46348
115535,Yes,2,Ford,12,14539.12628
137960,Yes,1,BMW,9,14138.60337
95628,Yes,2,Ford,7,19879.27118
145744,Yes,2,Honda,3,18512.79398
136908,Yes,2,nissan,8,14287.18444
,No,2,nissan,12,8578.630149
152106,Yes,2,BMW,12,13140.41459
146493,Yes,3,Ford,12,14200.33497
115571,No,2,Honda,11,13397.84932
131022,Yes,2,Honda,16,9722.938711
167858,No,2,nissan,3,17813.98699
90657,Yes,2,,9,18542.94456
91722,Yes,2,BMW,5,21168.68004
128164,Yes,2,Ford,13,13873.01787
138688,Yes,2,Ford,6,19242.49218
82915,No,2,Ford,12,14058.62346
116636,No,1,Ford,6,16538.19067
115770,No,2,BMW,9,16737.8553
,Yes,3,Ford,8,22901.48757
110118,No,1,Honda,8,13700.44573
112921,Yes,2,BMW,9,16431.25337
112787,Yes,,nissan,11,13237.15816
183716,No,2,Honda,8,15325.05799
,Yes,2,BMW,,17786.62898
82892,Yes,4,BMW,12,20945.45379
5000,Yes,2,BMW,7,23320.73796
98359,Yes,3,BMW,15,14631.44551
102196,No,3,Honda,11,16958.87247
97051,,,nissan,6,19873.21102
169845,No,2,BMW,10,13749.42724
158728,Yes,2,BMW,12,13656.94781
,No,2,,10,13930.61587
103322,No,2,Ford,9,17555.13746
166179,No,1,Ford,0,17749.68866
119111,,2,Ford,5,18928.99287
83178,Yes,2,BMW,10,17180.52917
42769,No,1,BMW,5,19788.97161
100141,,2,nissan,10,15333.70512
153959,Yes,2,Honda,11,14732.96679
222444,Yes,1,BMW,8,11364.66225
122772,No,2,nissan,2,20201.5438
85559,Yes,1,Ford,5,19337.77732
66677,Yes,2,BMW,10,18668.9319
144838,,2,nissan,12,9829.441976
40592,Yes,,Honda,1,26157.92414
144766,Yes,2,Honda,8,14747.41568
156797,No,2,BMW,3,17616.74989
139633,Yes,,BMW,8,15487.17326
110115,Yes,2,nissan,7,17721.75205
145422,Yes,3,BMW,16,12327.52787
127692,Yes,1,nissan,6,16641.99199
84984,Yes,3,Honda,12,17474.91706
508171,No,3,Ford,12,11361.85433
104174,Yes,2,nissan,7,17876.94337
154909,Yes,2,nissan,8,14531.23353
11162,No,2,nissan,8,20040.76683
177441,Yes,3,Ford,5,18598.19584
186094,Yes,2,Honda,5,15370.56806
121343,Yes,2,Ford,7,16437.24618
145145,Yes,3,BMW,4,20887.44016
,Yes,1,nissan,6,12919.04643
91075,Yes,1,nissan,7,18104.0989
144621,No,2,BMW,9,15416.94042
83612,No,2,Honda,,17296.06444
92606,No,2,nissan,7,17322.18118
170712,Yes,2,Honda,5,16324.84082
163860,No,2,BMW,9,13000.71882
88213,Yes,2,BMW,11,19367.35406
86989,,2,,6,18742.40924
90948,No,1,nissan,5,17494.84549
152969,No,1,,6,14790.61318
75001,Yes,3,Ford,7,22169.17606
136052,No,1,Honda,12,12042.17963
153608,Yes,2,nissan,10,12237.65134
116029,Yes,3,nissan,8,17109.25812
165453,Yes,2,nissan,15,9358.06388
106306,Yes,1,Honda,8,14434.22338
110376,No,1,nissan,13,12502.87355
76024,Yes,3,Honda,12,19350.37148
165773,Yes,1,Honda,12,10163.40674
85507,No,1,BMW,9,17221.0811
135740,No,2,Ford,8,16688.58711
116791,No,2,BMW,8,15740.42179
72625,No,2,nissan,11,16040.65739
92590,No,1,BMW,5,17942.64267
182229,No,2,Ford,7,12769.55149
129075,Yes,2,nissan,14,11620.76821
74588,No,2,Honda,10,17068.58264
133740,Yes,1,Honda,11,13059.70131
113425,Yes,1,Honda,4,18725.35692
,Yes,2,BMW,6,10132.32354
132831,Yes,1,BMW,9,13737.97508
102872,No,3,,8,18339.59199
183901,No,2,,4,13928.50858
37153,,1,Ford,,18056.18547
124244,Yes,1,BMW,12,12520.36438
209749,Yes,,BMW,7,11712.11422
114771,No,1,Ford,11,11332.68355
,Yes,2,BMW,15,17370.30324
102184,Yes,1,BMW,13,14168.84208
185453,No,2,Ford,7,14198.50521
136923,Yes,2,Honda,4,20685.04369
82251,Yes,,Honda,9,19928.73034
89164,Yes,2,Ford,16,13460.64345
94813,Yes,2,Ford,13,15584.97911
136254,No,3,BMW,8,18571.39727
180219,Yes,2,Honda,13,9661.488557
167359,Yes,2,BMW,12,13107.27837
140521,No,1,nissan,1,16282.54505
60076,No,1,,12,14719.73038
60243,Yes,3,Honda,8,20192.78277
143996,No,2,,5,17479.80022
59454,Yes,2,Honda,8,19226.22128
109849,Yes,1,Honda,9,15344.30924
133687,No,3,BMW,5,20625.20427
68808,Yes,2,Ford,8,18396.58268
73908,Yes,1,BMW,7,18745.79917
115765,No,1,Ford,11,13326.847
142664,No,3,nissan,7,17085.89648
167768,No,1,Honda,2,16823.34926
147317,No,1,Honda,6,13959.13596
123315,Yes,4,BMW,5,23911.82277
86421,No,,Ford,3,22698.67694
71809,Yes,1,Honda,12,13638.96063
97011,No,1,BMW,11,13897.11905
138447,Yes,1,BMW,5,15808.14954
135148,Yes,2,BMW,4,18994.35066
25504,Yes,2,BMW,8,24436.27558
84645,No,3,nissan,3,23773.97546
174203,Yes,1,BMW,7,12079.75555
123565,Yes,1,BMW,8,15541.94506
56235,No,2,BMW,9,19304.04594
226012,No,,BMW,9,14697.61029
118698,Yes,2,Ford,5,19315.48605
137295,Yes,2,BMW,8,16132.56344
137979,No,1,BMW,12,11285.98717
103458,Yes,1,BMW,1,20832.56717
87259,Yes,2,Honda,9,17167.01939
215475,No,2,Ford,4,14829.79818
165144,Yes,2,Honda,13,11435.81179
,Yes,,BMW,11,13865.28429
145933,Yes,1,Ford,11,13369.51668
74851,Yes,1,nissan,5,18878.33403
177489,,3,BMW,9,14641.93896
82059,No,1,Ford,9,15509.3321
132748,Yes,2,,0,21656.52305
